groupID,pval_fisher_1,pval_fisher_2,joint_pval_edgington,padj_edgington,sig_edgington
ENSG00000278759,0.013560669838080588,0.016962014287738914,4.6581712312227636e-4,0.025654999543286563,TRUE
ENSG00000263160,0.015586150519644397,0.023380273095968046,7.59191084695679e-4,0.03379112231818619,TRUE
ENSG00000263160,0.015586150519644397,0.032010533568919114,0.0011327221681132588,0.04274264438567089,TRUE
ENSG00000263160,0.00872182079394447,0.040336872931013325,0.0012033777149996045,0.044221401460514856,TRUE
ENSG00000263160,0.00872182079394447,0.023380273095968046,5.152722160583778e-4,0.02725869052429809,TRUE
ENSG00000263160,0.00872182079394447,0.032010533568919114,8.295623459709467e-4,0.035715775806891115,TRUE
ENSG00000275544,0.0022189300213717655,0.0012153010371640173,5.896971481705952e-6,0.002173046591375057,TRUE
ENSG00000275544,0.0022189300213717655,7.255464470662759e-4,4.334970836592837e-6,0.001713379836916648,TRUE
ENSG00000275544,0.007013035202841885,0.0012153010371640173,3.385275863929681e-5,0.006794366512266172,TRUE
ENSG00000275544,0.007013035202841885,7.255464470662759e-4,2.9942822976147593e-5,0.006186792301489741,TRUE
ENSG00000275333,0.008129152446103264,0.0370966492960729,0.001022686571611312,0.040365769786431624,TRUE
ENSG00000275333,0.00954273024232084,0.0370966492960729,0.0010876158618631686,0.04189304882096342,TRUE
ENSG00000273562,0.023986125105410323,6.171442657963241e-4,3.026604318760766e-4,0.020116848183806383,TRUE
ENSG00000278550,1.3821958934172757e-4,0.04877995217126222,0.001196493764199976,0.044139701485363496,TRUE
ENSG00000278550,1.0195896501991607e-4,0.04877995217126222,0.001194720618167692,0.04409529605425873,TRUE
ENSG00000278550,2.3851153604192608e-4,0.04877995217126222,0.0012014048921121449,0.044192398886432595,TRUE
ENSG00000278550,1.953976211414948e-4,0.04877995217126222,0.0011992924436441481,0.04418474162324848,TRUE
ENSG00000226651,5.039274652367656e-4,0.042827618286842305,9.388114286322615e-4,0.03855222164548564,TRUE
ENSG00000226651,5.039274652367656e-4,0.05309027951445213,0.001436169510890865,0.04921453656353047,TRUE
ENSG00000226634,0.052295737686929834,9.197561735444761e-4,0.001415944393407089,0.048767757729897686,TRUE
ENSG00000276464,6.191569145275147e-5,0.01312817628982338,8.698926323726314e-5,0.010780454176731732,TRUE
ENSG00000276464,6.191569145275147e-5,0.011728452857812948,6.950639526375728e-5,0.009541746526153156,TRUE
ENSG00000276464,1.6306149416633282e-4,0.01312817628982338,8.832850091527717e-5,0.010780454176731732,TRUE
ENSG00000276464,1.6306149416633282e-4,0.011728452857812948,7.070405679166509e-5,0.009541746526153156,TRUE
ENSG00000276464,0.0034067780159123986,0.01312817628982338,1.367023569463856e-4,0.013105038243589367,TRUE
ENSG00000276464,0.0034067780159123986,0.011728452857812948,1.1453760680048474e-4,0.012072761585548668,TRUE
ENSG00000276776,0.0010870110570124255,0.017942196930029262,1.8105537830704528e-4,0.015301901494594154,TRUE
ENSG00000276776,0.0010870110570124255,0.03282607801129925,5.750488050776213e-4,0.028459214578024358,TRUE
ENSG00000276776,0.0010870110570124255,0.03054381827447422,5.00254682098818e-4,0.02681819799996764,TRUE
ENSG00000276776,0.016189297351821026,0.017942196930029262,5.824794509559884e-4,0.028561049499010817,TRUE
ENSG00000276776,0.016189297351821026,0.03282607801129925,0.0012012535109937896,0.044192398886432595,TRUE
ENSG00000276776,0.016189297351821026,0.03054381827447422,0.0010919920480703391,0.04202094234693104,TRUE
ENSG00000276776,0.003402278609889506,0.017942196930029262,2.2779331803709612e-4,0.0174651783500413,TRUE
ENSG00000276776,0.003402278609889506,0.03282607801129925,6.562469117360142e-4,0.03074312372810973,TRUE
ENSG00000276776,0.003402278609889506,0.03054381827447422,5.761687468413023e-4,0.028490417626111632,TRUE
ENSG00000276776,0.00230926215601961,0.017942196930029262,2.050607975569557e-4,0.016494380866911882,TRUE
ENSG00000276776,0.00230926215601961,0.03282607801129925,6.172460643366064e-4,0.029541990474401515,TRUE
ENSG00000276776,0.00230926215601961,0.03054381827447422,5.396624468862487e-4,0.027871928873635973,TRUE
ENSG00000276776,0.018721452683112323,0.017942196930029262,6.721116014776098e-4,0.03117658898450433,TRUE
ENSG00000276776,0.018721452683112323,0.03282607801129925,0.0013285739603456496,0.04697099971858351,TRUE
ENSG00000276776,0.018721452683112323,0.03054381827447422,0.0012135334612622122,0.044432812442649586,TRUE
ENSG00000274311,0.004263480723412265,0.023398927622486694,3.8260441774763e-4,0.022929540813276448,TRUE
ENSG00000274311,0.004263480723412265,0.0230372990291821,3.7266628754983346e-4,0.022520811264370676,TRUE
ENSG00000274311,0.008945226557122299,0.023398927622486694,5.230721547971594e-4,0.027430113747465026,TRUE
ENSG00000274311,0.008945226557122299,0.0230372990291821,5.114409714393087e-4,0.027153185785567493,TRUE
ENSG00000274311,0.006018420254649393,0.023398927622486694,4.3269017806222247e-4,0.024771931642724187,TRUE
ENSG00000274311,0.006018420254649393,0.0230372990291821,4.2211741155040705e-4,0.02434442537461988,TRUE
ENSG00000274311,0.010485895623827906,0.023398927622486694,5.740906232169905e-4,0.028444865386720634,TRUE
ENSG00000274311,0.010485895623827906,0.0230372990291821,5.619022898717996e-4,0.02820561958154672,TRUE
ENSG00000274311,0.013846076819230127,0.023398927622486694,6.93595177931754e-4,0.03187795970265587,TRUE
ENSG00000274311,0.013846076819230127,0.0230372990291821,6.801917069876171e-4,0.03143506429532223,TRUE
ENSG00000228163,0.0036100182986429034,0.014936160335686425,1.719803709682261e-4,0.01495188848772104,TRUE
ENSG00000228163,0.00844496877005818,0.014936160335686425,2.733385991297497e-4,0.019140887192082352,TRUE
ENSG00000274950,0.050890047755958484,0.0013774412754401718,0.00136594520482369,0.04769042208610663,TRUE
ENSG00000274950,0.04004541924835312,0.0013774412754401718,8.579266869868162e-4,0.03645163304041866,TRUE
ENSG00000278488,0.004801013512263027,0.03562339329184965,0.00081706633273219355,0.0353572539335885,TRUE
ENSG00000278488,0.004801013512263027,0.03555373129731157,8.142527143229426e-4,0.03526794697180921,TRUE
ENSG00000278488,0.004801013512263027,0.03894404312250997,9.568149899897492e-4,0.03888127465618867,TRUE
ENSG00000225859,0.0012288318718487229,0.03530630255744673,6.674080238833449e-4,0.031092301207933264,TRUE
ENSG00000225859,0.002253191621905979,0.03530630255744673,7.053578015044134e-4,0.03212824245038416,TRUE
ENSG00000225859,0.009676866201017039,0.03530630255744673,0.0010117427357762146,0.040129175698899615,TRUE
ENSG00000225859,0.002388221648439622,0.03530630255744673,7.104385775540768e-4,0.032304849704622565,TRUE
ENSG00000225859,0.009201367253847204,0.03530630255744673,9.904663360155832e-4,0.03968131497047656,TRUE
ENSG00000225859,0.0065149461057748635,0.03530630255744673,8.745084198755061e-4,0.03685050845006758,TRUE
ENSG00000225859,0.0065262093873862575,0.03530630255744673,8.749795278072957e-4,0.0368507328153478,TRUE
ENSG00000225859,0.0034646471001667993,0.03530630255744673,7.51593268676601e-4,0.03354240236074302,TRUE
ENSG00000225859,0.004445396282068548,0.03530630255744673,7.900987803137585e-4,0.03466578499511461,TRUE
ENSG00000229685,0.006165664342749509,0.010207282727282834,1.340366978790403e-4,0.013045053543747975,TRUE
ENSG00000229685,0.002218578865240248,0.010207282727282834,7.720101815827069e-5,0.009968063681475322,TRUE
ENSG00000229685,0.005100377032797965,0.010207282727282834,1.1716222366519762e-4,0.012237475083067731,TRUE
ENSG00000229685,0.006267506544286821,0.010207282727282834,1.3570934077131324e-4,0.013105038243589367,TRUE
ENSG00000229685,0.0028208681358450867,0.010207282727282834,8.48663574562104e-5,0.010564271590745338,TRUE
ENSG00000229685,2.297213743646775e-5,0.010207282727282834,5.232905729855636e-5,0.00853526187829609,TRUE
ENSG00000229685,2.0913530680855498e-4,0.010207282727282834,5.4250882330472625e-5,0.008598707806496384,TRUE
ENSG00000278167,0.002932733269963267,0.009417094364032888,7.625912129470775e-5,0.009910754935466469,TRUE
ENSG00000278167,0.002932733269963267,0.009944307766089918,8.29090929220982e-5,0.010376211361576295,TRUE
ENSG00000278167,0.002920061337253447,0.009417094364032888,7.61027053988911e-5,0.009900374506201176,TRUE
ENSG00000278167,0.002920061337253447,0.009944307766089918,8.274599621352706e-5,0.01036582936633559,TRUE
ENSG00000274768,0.013129326374330189,0.002501989882889119,1.2216902396660348e-4,0.012409688385803821,TRUE
ENSG00000274768,0.011849886891492821,0.002501989882889119,1.0298818347352263e-4,0.011652560816667283,TRUE
ENSG00000274768,0.0022930595327458466,0.05179379622955835,0.00146269398312615,0.049799846792631615,TRUE
ENSG00000274768,0.0022930595327458466,0.002501989882889119,1.1496249449190353e-5,0.003611350972236647,TRUE
ENSG00000206291,0.004354090836010595,0.014933663649416317,1.860087365450518e-4,0.015574091583545913,TRUE
ENSG00000206291,0.011413138551718162,0.014933663649416317,3.4707699311285295e-4,0.02170813025456341,TRUE
ENSG00000281022,0.0016671864919129606,0.02004615471980936,2.35734593288339e-4,0.017596103013165193,TRUE
ENSG00000281022,8.35855638500854e-4,0.02004615471980936,2.1802917830228665e-4,0.017146541150697466,TRUE
ENSG00000281022,9.175853385623198e-4,0.02004615471980936,2.1973919861748798e-4,0.017212415952024235,TRUE
ENSG00000280682,1.415449036206829e-4,0.007321040534145795,2.7845090707982e-5,0.005921253388912291,TRUE
ENSG00000280682,1.645375525434256e-5,0.007321040534145795,2.6919411223489662e-5,0.005779039095674445,TRUE
ENSG00000280682,1.7465338099706342e-4,0.007321040534145795,2.8092713634754546e-5,0.005964105007061306,TRUE
ENSG00000280616,0.025954369904402728,0.013536533004921438,7.797657062968363e-4,0.03439325164763327,TRUE
ENSG00000280616,0.025954369904402728,0.011062929547371043,6.851402293511459e-4,0.03157350997069634,TRUE
ENSG00000235233,0.01986809007995349,0.0200992365316011,7.986935982373385e-4,0.0348873466864108,TRUE
ENSG00000281221,0.0268885212964983,0.02362391889189456,0.001275753306892982,0.045798322138521405,TRUE
ENSG00000223639,5.082348815242176e-4,0.03887738622406857,7.756135749366563e-4,0.03430520257800027,TRUE
ENSG00000223639,5.082348815242176e-4,0.04823584022180855,0.0011879924288396729,0.043956229625672846,TRUE
ENSG00000102531,0.05172319873441861,0.001696753765808395,0.001426845662563255,0.0490053855788628,TRUE
ENSG00000102804,1.5796230951704697e-15,0.03971520921620166,7.886489215433954e-4,0.034612491648552575,TRUE
ENSG00000102804,2.1586386710756504e-16,0.03971520921620166,7.886489215433429e-4,0.034612491648552575,TRUE
ENSG00000102804,0.0019044251361554057,0.03971520921620166,8.660969818119494e-4,0.036558591674873214,TRUE
ENSG00000102804,0.0022383893311847085,0.03971520921620166,8.800522155376289e-4,0.03696969593359953,TRUE
ENSG00000102804,0.01000384722216754,0.03971520921620166,0.0012359922865608686,0.04496828034447383,TRUE
ENSG00000102804,0.0031576102145648524,0.03971520921620166,9.190393229715537e-4,0.038045271867583094,TRUE
ENSG00000102804,0.008062129082813417,0.03971520921620166,0.0011413370274692667,0.04295806250989138,TRUE
ENSG00000102804,8.687462403342962e-7,0.03971520921620166,7.886834243593866e-4,0.034612491648552575,TRUE
ENSG00000101474,4.396505000530856e-4,0.024682778524543716,3.155682200479525e-4,0.02067713777329559,TRUE
ENSG00000101474,4.396505000530856e-4,0.02337140448414153,2.834831697301712e-4,0.01943647918175017,TRUE
ENSG00000101474,4.343531596858155e-4,0.024682778524543716,3.1543515202146495e-4,0.02067200286069787,TRUE
ENSG00000101474,4.343531596858155e-4,0.02337140448414153,2.833570484983214e-4,0.01943040684969066,TRUE
ENSG00000102554,0.02040074430253534,0.012748330591398474,5.494305831618166e-4,0.028045605047672804,TRUE
ENSG00000102554,0.02040074430253534,0.012843605693510746,5.525934033298047e-4,0.028045605047672804,TRUE
ENSG00000102554,0.021254940057174838,0.012748330591398474,5.781112074000643e-4,0.028556563123068843,TRUE
ENSG00000102554,0.021254940057174838,0.012843605693510746,5.813554111557998e-4,0.028561049499010817,TRUE
ENSG00000226417,5.082348815242176e-4,0.03887738622406857,7.756135749366563e-4,0.03430520257800027,TRUE
ENSG00000226417,5.082348815242176e-4,0.04823584022180855,0.0011879924288396729,0.043956229625672846,TRUE
ENSG00000283085,0.006224996954590542,0.0039330282494309705,5.159273802276836e-5,0.008471245960014544,TRUE
ENSG00000283085,0.006224996954590542,0.0450455356401795,0.0013143337562756862,0.046669009708914556,TRUE
ENSG00000283085,0.02601520801935529,0.0039330282494309705,4.484484278055234e-4,0.025211007522844536,TRUE
ENSG00000283085,0.01025136219097496,0.0039330282494309705,1.005984660829403e-4,0.011517574880913468,TRUE
ENSG00000226248,5.082348815242176e-4,0.03887738622406857,7.756135749366563e-4,0.03430520257800027,TRUE
ENSG00000226248,5.082348815242176e-4,0.04823584022180855,0.0011879924288396729,0.043956229625672846,TRUE
ENSG00000206394,4.956866988878561e-4,0.03997288332596873,8.188525799283609e-4,0.035416777398896135,TRUE
ENSG00000206394,4.956866988878561e-4,0.049582720214432066,0.0012539234194880223,0.04531650859209658,TRUE
ENSG00000206376,0.04011980108756855,6.517653768150079e-4,8.311603159798211e-4,0.0357595381392676,TRUE
ENSG00000206376,0.04011980108756855,0.01201060962612264,0.0013587898605890633,0.04761854657530227,TRUE
ENSG00000206376,0.038556509344247286,6.517653768150079e-4,7.686444033011446e-4,0.03408287071021052,TRUE
ENSG00000206376,0.038556509344247286,0.01201060962612264,0.001278516760481773,0.04586724720503798,TRUE
ENSG00000125257,0.0040742966717682546,0.03104253763188867,6.165960257552492e-4,0.029522002171131094,TRUE
ENSG00000125257,0.0040742966717682546,1.579031674572473e-5,8.364405786805697e-6,0.0028397650849071644,TRUE
ENSG00000125257,0.004074415196883718,0.03104253763188867,6.166001879891116e-4,0.029522002171131094,TRUE
ENSG00000125257,0.004074415196883718,1.579031674572473e-5,8.364890571862527e-6,0.0028397650849071644,TRUE
ENSG00000158445,4.4026858685955e-14,0.05339116685812437,0.0014253083492383881,0.048988358320860265,TRUE
ENSG00000158445,4.4026858685955e-14,0.029055223610230444,4.221030095215253e-4,0.02434442537461988,TRUE
ENSG00000158445,2.869641251008991e-14,0.05339116685812437,0.0014253083492375691,0.048988358320860265,TRUE
ENSG00000158445,2.869641251008991e-14,0.029055223610230444,4.221030095210799e-4,0.02434442537461988,TRUE
ENSG00000080189,0.0037151224531003476,0.046711248528693496,0.0012714094451967482,0.045741270012637024,TRUE
ENSG00000134871,6.173040236931551e-7,0.03801770565423378,7.226964402791837e-4,0.03265844319873554,TRUE
ENSG00000134871,6.173040236931551e-7,0.022948323655204283,2.63326945575065e-4,0.01874618498899233,TRUE
ENSG00000134871,6.173040236931551e-7,0.04347361254276338,9.45004330385635e-4,0.03869715710856795,TRUE
ENSG00000134871,8.253725073177982e-5,0.03801770565423378,7.258142547086913e-4,0.03274499491266294,TRUE
ENSG00000134871,8.253725073177982e-5,0.022948323655204283,2.652102770342879e-4,0.01878353148544405,TRUE
ENSG00000134871,8.253725073177982e-5,0.04347361254276338,9.485690924166963e-4,0.03869715710856795,TRUE
ENSG00000134871,5.687821216430267e-6,0.03801770565423378,7.228892256944565e-4,0.03266430208926819,TRUE
ENSG00000134871,5.687821216430267e-6,0.022948323655204283,2.6344332142982745e-4,0.01874618498899233,TRUE
ENSG00000134871,5.687821216430267e-6,0.04347361254276338,9.452247800705892e-4,0.03869715710856795,TRUE
ENSG00000134871,3.802195751864896e-4,0.03801770565423378,7.372003309620766e-4,0.033065495936902146,TRUE
ENSG00000134871,3.802195751864896e-4,0.022948323655204283,2.721104646261063e-4,0.01909569110101381,TRUE
ENSG00000134871,3.802195751864896e-4,0.04347361254276338,9.615792957146678e-4,0.038927935154848804,TRUE
ENSG00000134871,1.1036779279362507e-4,0.03801770565423378,7.26874992390958e-4,0.032775701842274414,TRUE
ENSG00000134871,1.1036779279362507e-4,0.022948323655204283,2.658516256469852e-4,0.018813502465101935,TRUE
ENSG00000134871,1.1036779279362507e-4,0.04347361254276338,9.497816709451095e-4,0.0387109301727376,TRUE
ENSG00000134871,0.001376878417554073,0.03801770565423378,7.759666270945812e-4,0.034310510693642694,TRUE
ENSG00000134871,0.001376878417554073,0.022948323655204283,2.9585772794026374e-4,0.019884383438367088,TRUE
ENSG00000134871,0.001376878417554073,0.04347361254276338,0.0010057832696907588,0.0400314740151393,TRUE
ENSG00000134871,1.3570887217253656e-5,0.03801770565423378,7.231889976861605e-4,0.03267392617022575,TRUE
ENSG00000134871,1.3570887217253656e-5,0.022948323655204283,2.6362430048864293e-4,0.01874618498899233,TRUE
ENSG00000134871,1.3570887217253656e-5,0.04347361254276338,9.455675613363895e-4,0.03869715710856795,TRUE
ENSG00000134871,2.923995392829733e-7,0.03801770565423378,7.226840880083453e-4,0.03265844319873554,TRUE
ENSG00000134871,2.923995392829733e-7,0.022948323655204283,2.6331948941401634e-4,0.01874618498899233,TRUE
ENSG00000134871,2.923995392829733e-7,0.04347361254276338,9.449902054661828e-4,0.03869715710856795,TRUE
ENSG00000134871,2.5182973544219794e-4,0.03801770565423378,7.322786694708292e-4,0.032933841994225034,TRUE
ENSG00000134871,2.5182973544219794e-4,0.022948323655204283,2.6912355867476375e-4,0.01896261036745915,TRUE
ENSG00000134871,2.5182973544219794e-4,0.04347361254276338,9.559571512123457e-4,0.038855997040472254,TRUE
ENSG00000134871,1.0756543645263861e-10,0.03801770565423378,7.226729756953699e-4,0.03265844319873554,TRUE
ENSG00000134871,1.0756543645263861e-10,0.022948323655204283,2.6331278176044954e-4,0.01874618498899233,TRUE
ENSG00000134871,1.0756543645263861e-10,0.04347361254276338,9.449774984354134e-4,0.03869715710856795,TRUE
ENSG00000134871,6.054622904067213e-5,0.03801770565423378,7.249766332430456e-4,0.032727182233434016,TRUE
ENSG00000134871,6.054622904067213e-5,0.022948323655204283,2.647040466750583e-4,0.01875538010909362,TRUE
ENSG00000134871,6.054622904067213e-5,0.04347361254276338,9.476114899843193e-4,0.03869715710856795,TRUE
ENSG00000134871,2.521720168884516e-4,0.03801770565423378,7.322917684813294e-4,0.032933841994225034,TRUE
ENSG00000134871,2.521720168884516e-4,0.022948323655204283,2.691314997153962e-4,0.01896261036745915,TRUE
ENSG00000134871,2.521720168884516e-4,0.04347361254276338,9.559721176785425e-4,0.038855997040472254,TRUE
ENSG00000134871,1.3221392718197587e-7,0.03801770565423378,7.226779980848854e-4,0.03265844319873554,TRUE
ENSG00000134871,1.3221392718197587e-7,0.022948323655204283,2.633158133887361e-4,0.01874618498899233,TRUE
ENSG00000134871,1.3221392718197587e-7,0.04347361254276338,9.44983241584938e-4,0.03869715710856795,TRUE
ENSG00000273936,0.011571017281607686,7.606945957498058e-4,7.603555891307981e-5,0.009895179553966993,TRUE
ENSG00000273936,0.011571017281607686,1.0297598417854851e-16,6.694422046563333e-5,0.009469305545218545,TRUE
ENSG00000273936,0.011571017281607686,3.727175641719996e-5,6.73761871951647e-5,0.009494111506684338,TRUE
ENSG00000273936,0.011571017281607686,1.2028780917553571e-7,6.694561232518507e-5,0.009469305545218545,TRUE
ENSG00000273936,0.011571017281607686,1.1634397392834135e-7,6.694556669053261e-5,0.009469305545218545,TRUE
ENSG00000273936,0.011571017281607686,7.285622359817617e-4,7.563982815475255e-5,0.009878996655390224,TRUE
ENSG00000273936,0.02507604044844635,7.606945957498058e-4,3.3376843887199687e-4,0.021257436914175427,TRUE
ENSG00000273936,0.02507604044844635,1.0297598417854851e-16,3.144039022860616e-4,0.020629918623050806,TRUE
ENSG00000273936,0.02507604044844635,3.727175641719996e-5,3.1533922494947505e-4,0.020670120636853487,TRUE
ENSG00000273936,0.02507604044844635,1.2028780917553571e-7,3.144069186352613e-4,0.020629918623050806,TRUE
ENSG00000273936,0.02507604044844635,1.1634397392834135e-7,3.144068197390223e-4,0.020629918623050806,TRUE
ENSG00000273936,0.02507604044844635,7.285622359817617e-4,3.3293875985059647e-4,0.021226722951968213,TRUE
ENSG00000054611,0.04649756262592925,0.001778405499635517,0.0011652845492302734,0.0435112171064601,TRUE
ENSG00000054611,0.041122059956667435,0.001778405499635517,9.202249681837231e-4,0.038073029457336274,TRUE
ENSG00000101955,0.002936038356202522,0.03484438356092217,7.136801401179789e-4,0.03237215112031742,TRUE
ENSG00000101955,0.008654046363156117,0.03484438356092217,9.460567029299733e-4,0.03869715710856795,TRUE
ENSG00000101955,0.008158680768997012,0.03484438356092217,9.24631770881584e-4,0.038197318087144785,TRUE
ENSG00000100316,8.379209977845148e-8,0.007000292366427609,2.4502633180438955e-5,0.005450523095493379,TRUE
ENSG00000100316,3.58417710556677e-7,0.007000292366427609,2.450455570072696e-5,0.005450523095493379,TRUE
ENSG00000100316,1.2262778305412144e-8,0.007000292366427609,2.4502132450840545e-5,0.005450523095493379,TRUE
ENSG00000100316,1.0549879112541427e-7,0.007000292366427609,2.4502785135679802e-5,0.005450523095493379,TRUE
ENSG00000100316,1.0812179949085299e-7,0.007000292366427609,2.4502803497785414e-5,0.005450523095493379,TRUE
ENSG00000100316,1.283647225595774e-7,0.007000292366427609,2.45029452065584e-5,0.005450523095493379,TRUE
ENSG00000100316,3.106828713890534e-7,0.007000292366427609,2.4504221526926866e-5,0.005450523095493379,TRUE
ENSG00000100316,4.2826238997850764e-7,0.007000292366427609,2.4505044661376333e-5,0.005450523095493379,TRUE
ENSG00000100316,5.089088475644993e-7,0.007000292366427609,2.4505609247946977e-5,0.005450523095493379,TRUE
ENSG00000100316,3.353082002343372e-7,0.007000292366427609,2.4504393919382564e-5,0.005450523095493379,TRUE
ENSG00000100316,1.358513850974524e-8,0.007000292366427609,2.4502141707765805e-5,0.005450523095493379,TRUE
ENSG00000100316,3.394236361657445e-7,0.007000292366427609,2.450442273002614e-5,0.005450523095493379,TRUE
ENSG00000100316,1.4025239821486308e-7,0.007000292366427609,2.4503028425359897e-5,0.005450523095493379,TRUE
ENSG00000156273,2.0672444092716905e-8,0.011367989195692324,6.461582418102396e-5,0.00944638092647594,TRUE
ENSG00000156273,2.0672444092716905e-8,0.0042365902274526185,8.9744359585617e-6,0.002985959525924182,TRUE
ENSG00000156273,2.0813817222015993e-8,0.011367989195692324,6.461582578815516e-5,0.00944638092647594,TRUE
ENSG00000156273,2.0813817222015993e-8,0.0042365902274526185,8.974436557504689e-6,0.002985959525924182,TRUE
ENSG00000159216,0.0030143882802113166,0.04060104496411761,9.511530085452566e-4,0.038733151523189235,TRUE
ENSG00000159216,0.006350479471568568,0.04060104496411761,0.0011022228234174182,0.04218558497641911,TRUE
ENSG00000159216,0.0060482167859327125,0.04060104496411761,0.0010880768109123556,0.041907683778709286,TRUE
ENSG00000159216,3.863780542619502e-4,0.04060104496411761,8.399844228437944e-4,0.03599375689395841,TRUE
ENSG00000101079,3.3392268538030715e-4,0.030800496727212676,4.8467603607962347e-4,0.026307200327189192,TRUE
ENSG00000101079,5.670176979890748e-4,0.030800496727212676,4.919604806076179e-4,0.026521729454551165,TRUE
ENSG00000101079,2.743148628284145e-4,0.030800496727212676,4.828219576782763e-4,0.02622624349771725,TRUE
ENSG00000155659,0.0010784757815406956,0.009293787500986991,5.379192280103633e-5,0.008597684165286307,TRUE
ENSG00000155659,0.0010784757815406956,0.007446333631011633,3.6336187760170075e-5,0.006991263597915028,TRUE
ENSG00000155659,0.0010784757815406956,0.004108708673917128,1.3453441287471772e-5,0.004051134558089654,TRUE
ENSG00000155659,0.0010784757815406956,0.008397094603106278,4.4893217057199355e-5,0.00795918548351507,TRUE
ENSG00000155659,0.0010784757815406956,0.0037640439584865366,1.1724998716276795e-5,0.003669839480236624,TRUE
ENSG00000155659,9.275305158321234e-4,0.009293787500986991,5.223767100047575e-5,0.008525731706376384,TRUE
ENSG00000155659,9.275305158321234e-4,0.007446333631011633,3.5060800374897285e-5,0.006884118298126464,TRUE
ENSG00000155659,9.275305158321234e-4,0.004108708673917128,1.2681852588183182e-5,0.0039032116873982457,TRUE
ENSG00000155659,9.275305158321234e-4,0.008397094603106278,4.3474316804368394e-5,0.007828558574553592,TRUE
ENSG00000155659,9.275305158321234e-4,0.0037640439584865366,1.1005435524039263e-5,0.003480840567820455,TRUE
ENSG00000155659,3.4214349367654327e-4,0.009293787500986991,4.642558306695866e-5,0.008120192322661889,TRUE
ENSG00000155659,3.4214349367654327e-4,0.007446333631011633,3.0330187960895837e-5,0.006251849265595381,TRUE
